experiment_id,model_name,chunk_size,prompt_type,example_num,transformation_method,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,level_type,chunk_size_category
87,gpt-4o,1421,chain_of_thought,1.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6144288018237599,0.6144288018237599,0.7519007603041217,0.6244328034244002,0.6244328034244002,0.7599239695878353,0.6818700114025086,0.6818700114025086,0.7983367983367978,UTL,medium
88,gpt-4o,1421,chain_of_thought,3.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6126680975420473,0.6126680975420473,0.7525877017473657,0.6226720991426874,0.6226720991426874,0.7614979325063359,0.6803652968036534,0.6803652968036534,0.7983367983367978,UTL,medium
89,gpt-4o,1421,chain_of_thought,3.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6106672972219193,0.6106672972219193,0.7522075496865414,0.6206712988225593,0.6206712988225593,0.7611177804455116,0.6803652968036534,0.6803652968036534,0.7983367983367978,UTL,medium
90,gpt-4o,1421,chain_of_thought,5.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6080662568057528,0.6080662568057528,0.7525076697345606,0.6194708186304826,0.6194708186304826,0.7625383486728026,0.677345537757437,0.677345537757437,0.7983367983367978,UTL,medium
91,gpt-4o,1421,chain_of_thought,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6060654564856247,0.6060654564856247,0.7521275176737364,0.6174700183103545,0.6174700183103545,0.7610377484327064,0.6758304696449029,0.6758304696449029,0.7983367983367978,UTL,medium
92,gpt-4o,633,chain_of_thought,0.0,layout-aware,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6139722555688943,0.6139722555688943,0.6914699213018543,0.6801987461651328,0.6801987461651328,0.7471655328798188,0.7268722466960349,0.7268722466960349,0.7702127659574473,STL,small
93,gpt-4o,633,chain_of_thought,0.0,naive,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6293384020274778,0.6293384020274778,0.7087034813925571,0.6874816593303988,0.6874816593303988,0.7549753234627187,0.7338444687842276,0.7338444687842276,0.7780126849894295,STL,small
94,gpt-4o,633,chain_of_thought,1.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6018073896225157,0.6018073896225157,0.7337668400693612,0.6235057659427409,0.6235057659427409,0.7691276510604244,0.6818700114025086,0.6818700114025086,0.7933194154488518,STL,small
95,gpt-4o,633,chain_of_thought,1.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6000266773376018,0.6000266773376018,0.7310657596371883,0.6231256138819166,0.6231256138819166,0.7675470188075231,0.6758304696449029,0.6758304696449029,0.7869884575026229,STL,small
96,gpt-4o,633,chain_of_thought,3.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5941443243964254,0.5941443243964254,0.7301520608243298,0.6198709786945082,0.6198709786945082,0.7666199813258637,0.6758304696449029,0.6758304696449029,0.7920585161964475,STL,small
97,gpt-4o,633,chain_of_thought,3.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5873816193143926,0.5873816193143926,0.7290316126450581,0.6117077133883857,0.6117077133883857,0.7643790849673203,0.6743119266055042,0.6743119266055042,0.7933194154488518,STL,small
98,gpt-4o,633,chain_of_thought,5.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5926837401627318,0.5926837401627318,0.7416766706682674,0.6132683376380857,0.6132683376380857,0.7722222222222224,0.677345537757437,0.677345537757437,0.7983367983367978,STL,small
99,gpt-4o,633,chain_of_thought,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5926837401627318,0.5926837401627318,0.7427971188475392,0.6132683376380857,0.6132683376380857,0.773342670401494,0.677345537757437,0.677345537757437,0.7983367983367978,STL,small
100,gpt-4o,633,chain_of_thought,0.0,layout-aware,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6286181139122317,0.6286181139122317,0.7024943310657598,0.691483259970655,0.691483259970655,0.7545084700546887,0.7352297592997812,0.7352297592997812,0.7767195767195765,UTL,small
101,gpt-4o,633,chain_of_thought,0.0,naive,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6269374416433242,0.6269374416433242,0.7005802320928373,0.6919167667066828,0.6919167667066828,0.7530078698145927,0.7352297592997812,0.7352297592997812,0.7754237288135594,UTL,small
102,gpt-4o,633,chain_of_thought,1.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6035080698946248,0.6035080698946248,0.7380885687608378,0.6274740199109948,0.6274740199109948,0.7659463785514207,0.6833712984054665,0.6833712984054665,0.7945776850886342,UTL,small
103,gpt-4o,633,chain_of_thought,1.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6007869814592506,0.6007869814592506,0.7334800586901429,0.6274740199109948,0.6274740199109948,0.7642456982793119,0.6833712984054665,0.6833712984054665,0.7920585161964475,UTL,small
104,gpt-4o,633,chain_of_thought,3.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5953448045885023,0.5953448045885023,0.7331132452981195,0.626273539718918,0.626273539718918,0.7695011337868481,0.6833712984054665,0.6833712984054665,0.7958333333333332,UTL,small
105,gpt-4o,633,chain_of_thought,3.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5973456049086303,0.5973456049086303,0.735734293717487,0.626273539718918,0.626273539718918,0.7719221021742032,0.6833712984054665,0.6833712984054665,0.7970863683662848,UTL,small
106,gpt-4o,633,chain_of_thought,5.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5907429638522077,0.5907429638522077,0.7323329331732694,0.6246728994628155,0.6246728994628155,0.7734227024142991,0.6788571428571428,0.6788571428571428,0.7933194154488518,UTL,small
107,gpt-4o,633,chain_of_thought,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5907429638522077,0.5907429638522077,0.7312124849939977,0.6246728994628155,0.6246728994628155,0.7734227024142991,0.6803652968036534,0.6803652968036534,0.7945776850886342,UTL,small
